nidId,latitude,longitude,drainageArea,maxDischarge
NC04982,34.96944,-79.62972,7.3,
NC05077,35.9118,-78.5973,,
NJ00166,40.993100000000005,-74.96773333,0.5,9
NC04914,35.865,-79.118,,
NH00351,43.4332,-71.152,2.68,415
MT02716,46.9364,-106.5586,,
NE01171,40.18518911,-100.8498609,2.8000000000000003,1360
NE09765,42.75613621,-99.04842888,3.7,
MT03247,48.162400000000005,-104.0767,,
MT03466,48.866600000000005,-111.2614,,220
NE00472,42.64851608,-96.75617692,1.3,385
NC00101,35.525,-80.757,301,231
MT03531,47.441,-111.9547,,
NC00020,35.487,-79.139,,
MT02995,48.9776,-109.1242,,
MT03963,48.304,-112.408,0,
MT03184,45.030100000000004,-104.8412,,
ND00746,48.037189999999995,-97.80894,20.8,
NC06100,36.083,-80.233,355,
MT00426,48.933800000000005,-111.4288,,
MS06967,33.4257224,-89.64671007,,
MT00284,48.7445,-109.6547,,50
MT00241,48.310500000000005,-109.077,,
NC01791,35.934439999999995,-81.2675,,
MS07057,33.29399902,-89.21009165,,
MT03328,48.366600000000005,-110.6239,,
MT02874,47.766400000000004,-108.2889,2.46,500
MS02428,32.28745765,-89.25331217,,
MT02097,46.238702956302895,-107.0876517,,
MT01509,47.924400000000006,-105.0637,,
MS03306,31.53552852,-91.34900455,0.05,88
MS01867,32.05778788,-90.33399502,,
MS02765,31.88238833,-88.95563108,0.09,
MT01934,46.7074,-106.7116,0.78,700
MT00456,47.173500000000004,-105.0851,23.44,300
MT02126,47.5739,-107.1377,0.35000000000000003,750
MS06189,32.08485599,-90.81951373,,
MT01150,46.34827914,-107.2383225,5,270
MT00530,46.9654,-106.6768,7.03,1000
MS06786,33.87192919,-88.31202839,,
MS00051,33.81271217,-90.96778558,,
MS04538,32.91656,-90.28142,,
MS05382,31.33605,-89.40881,,
MS02083,30.72239974,-89.29317654,,
MS04854,33.68399,-88.70202,,
MS05405,31.272949999999998,-89.59508,,
MS05252,31.23273,-89.46541,,
MS05235,31.22562,-89.24747,,
MS00973,34.63884278,-88.55598228,,
MS01725,32.3598686,-90.62098442,,
MS00178,30.39896182,-89.50572677,,
MS00174,30.51106413,-89.55155276,,
MS01009,32.80952819,-90.40133014,,
MS01289,32.16507983,-90.1500316,,
MS01264,32.24584246,-90.07694027,,
MN00742,44.96069,-95.78708,1,169
MN00544,46.32358,-92.83918,118,3710
MA00999,42.291877,-71.657705,7.43,
MA00996,42.30939396,-71.66346807,6.1000000000000005,
MA00637,42.548100999999996,-71.89113,4.5,
MA02919,42.0263793,-71.61130101,2.7,
MA01023,42.237100000000005,-71.23736,0.8200000000000001,
MN01819,45.37121,-96.00107,1.27,
MN00447,44.12378,-92.1492,0.3,135
MN00858,43.717009999999995,-91.9956,0.4,537
KY00537,38.19975,-84.44845,0.62,
MI00789,42.23833333,-85.405,5.4,130
MA01686,42.56008,-72.24674,0.5,
MA03213,42.292,-71.316,8.9,
KY00860,36.83701,-84.34951,0.07,
MA00393,41.97926031,-70.749721,1.3,
KS09041,39.42100416,-96.01268523,0.44,126
LA00648,32.3414,-93.2733,0.54,1215
LA00379,32.005,-93.31138889,0.25,348
KY01077,37.10861111,-83.96388889,0.11,
KY00671,36.883384,-84.036149,0.07,
IL50290,40.578109999999995,-90.87307,,106
KS01876,38.940681999999995,-97.638812,1.23,1355
IA02376,41.476600000000005,-92.9936,0.39,0
IA02020,40.692,-92.3543,0.18,0
IL50402,40.375,-90.041664,4.3,10855
IL01236,41.78492,-88.17845,105,23577
IA03340,41.504400000000004,-93.7178,0.12,0
IA02926,40.5797,-93.9592,0.36,0
IA03129,40.8309,-91.4171,0.18,0
IA01863,42.661,-91.2501,1.32,0
IA03168,42.3616,-95.5073,0.19,0
IA02970,41.012100000000004,-92.8614,0.04,0
IA00492,40.8731,-91.4731,0.49,0
IA01037,40.583,-94.5597,0.16,0
IA02812,42.3203,-95.9089,0.24,0
IA00726,42.1417,-95.756,0.26,0
IA01203,42.478500000000004,-96.2338,0.55,0
IA01853,41.6008,-90.5563,0.65,0
IA01841,40.9566,-91.6632,0.2,0
IA03362,40.6338,-92.4342,0.07,0
IA00471,41.783100000000005,-95.9302,0.98,0
IA00532,41.755500000000005,-93.3108,0.16,0
IA01169,42.4316,-95.9799,0.44,0
IA00618,41.1954,-94.1255,0.55,0
IA01652,43.421400000000006,-95.6101,0.3,0
GA06404,33.472221999999995,-82.034722,21,
IA00210,41.1011,-93.726,0.19,0
IA00395,40.8096,-95.6109,0.42,0
IA00209,41.007600000000004,-93.7624,0.24,0
IA00399,40.617000000000004,-95.5712,0.23,0
FL01018,30.76,-85.489998,0.59,316
CT00167,41.842271,-71.828599,7.44,510
DE00022,38.546569999999996,-75.5808,16.7,969
CT00130,41.484328,-73.032406,0.25,1600
CO00105,37.186136999999995,-104.52141,1,11900
CO00347,39.005568,-105.022785,0,518
CT00252,41.554531999999995,-72.827787,,
CO01124,39.921676,-104.912235,0,164
LA00220,30.83696523,-93.24206941,,
OK30566,35.935,-97.695,0,0
WI00335,43.1890942,-88.3417375,33.4,823
WY01627,44.680600000000005,-106.9476,0,0
WI00241,45.77899,-92.68822,152,4740
VA143011,36.9613,-79.3601,1.98,
WA01520,47.609898,-117.126032,0,0
WI00638,45.38523,-88.81896,9.9,133
VA065013,37.9754,-78.263,,
WY00430,43.303056,-104.417222,0,0
WY01359,41.933600000000006,-106.7032,17.400000000000002,6772
VA093004,37.014700000000005,-76.6111,,
WY00375,42.894000000000005,-105.5544,0,0
TX06796,35.816658739000005,-100.0006857,2640,0
UT00135,40.61018381,-110.2307124,1.6,35
TX07020,31.784188,-106.470848,0.14,64
TX06918,30.58522,-97.009783,3.5,2
VT00234,43.61577225,-72.56318665,1.08,
WA00025,47.666591,-119.474107,0.53,41
VT00255,43.11307526,-72.92707062,0.23,
UT00286,38.08017295,-111.5073991,15,
UT53827,37.44908187,-112.4796671,,4.2
TX04204,35.591803,-100.389533,1.07,0
UT53504,39.53057561,-111.442123,,12
TX01376,33.538702,-100.960866,1.49,0
TX01994,28.286025,-98.833017,0,0
TX01115,33.200248,-96.716838,0.76,3035
TX01829,33.598133,-95.599226,0.52,0
TX01140,33.332495,-96.566687,3.38,0
TX01166,33.391196,-96.673265,1.31,0
TX05884,30.043643,-99.157668,0.6,4501
TX01237,32.217856999999995,-96.937208,5.23,9430
TX05214,32.305667,-95.160238,0,0
SD01651,44.003333,-100.888333,,945
SD01810,45.051666999999995,-102.953333,,200
SD01938,44.245000000000005,-102.098333,,440
SD02469,45.513889999999996,-100.33166,1,880
SD02247,43.208332999999996,-103.636667,,675
SD02246,44.04755383,-97.33619493,,1950
TX03366,32.688566,-96.473887,0.53,849
TX02844,32.535802,-95.939833,2.37,2960
TX02781,31.828187999999997,-98.888652,3.8000000000000003,12595
TX02812,32.4221,-96.061131,0.58,0
SC01269,34.1587,-81.6905,,
SC01267,33.8629,-81.6761,,
SC01261,33.9343,-81.5756,,
SC01629,33.159400000000005,-81.0613,,
SD01400,43.073333,-103.768333,,1260
SC02248,35.1312,-81.8506,,
SD00447,45.708332999999996,-100.225,,480
SD00818,44.111667,-101.738333,,875
SD00708,44.25,-101.496667,,630
SD00493,43.858332999999995,-101.03,,945
SD00948,45.116667,-100.053333,,585
SD00506,45.436667,-101.626667,,4830
SD01236,43.6,-100.341667,,240
SD00764,44.786667,-101.59,,1575
SD00260,43.06853678,-96.82270367,2,798
SD01212,45.64,-103.663333,,400
OK20565,35.43336249,-99.16316089,,2110
SC00253,34.4857,-81.8334,,
SC00353,33.771,-81.4924,,
PA01876,40.10805556,-76.93833333,1.34,
PA01627,41.89305556,-76.23888889,0.59,
RI01303,41.91373065,-71.65351864,1,63
RI04047,41.723659999999995,-71.53926,,115
PA01907,40.2425,-75.85972222,0.14,
OK02173,34.78213279,-95.07465575,,409
OR00114,44.76128005,-117.5212631,19.6,425
OK01225,35.502917,-94.881436,,920
OR00164,42.21912002,-117.7075806,2.2,292
OR00163,43.89471054,-119.8521805,12,452
OK22110,35.85798077,-99.30846615,0.8,
OR00282,45.42869186,-123.0193863,0.78,245
OR00392,44.95801925,-122.8000412,1.59,250
OR00469,43.46242141,-118.4111099,4.4,360
NY14152,43.56833333,-73.875,0.31,35
NY01313,42.77833333,-73.45,0.35000000000000003,
NY01208,41.62944444,-74.34027778,0.47000000000000003,168
NY13934,41.45,-73.60583333,1.16,182
OK02352,35.926181,-97.276547,6,80080
NM00280,32.114726,-106.727461,2.7,2340
NJ01013,40.09733333333333,-74.24368333,,
NJ00379,41.20336666666667,-74.64491667,0.14,25
OH02020,41.205000000000005,-81.70916667,0.02,150
OH00680,39.72277778,-82.71194444,0.19,943
OH02194,39.84694444,-81.74055556,0.08,83
NE01311,40.6292269,-100.5400727,1.23,0
NE01442,40.7648396,-100.1608297,0.64,0
NE01583,40.13397815,-95.45480199,0.4,159
NJ00139,39.59035,-74.86298333,15.6,
NY00940,42.13666667,-76.40833333,0.14,144
NY00668,41.75833333,-73.73333333,0.81,622
NE04043,40.46867188,-100.1417237,1.52,
NE04028,40.08301235,-97.92261154,0.14,
NC05160,35.22257,-79.27673,,
NE09992,41.388546,-98.845432,0.75,
NE07458,42.8482509,-103.6330712,3.1,
NE03711,40.01947297,-98.69857959,2.72,
NH00169,42.7075,-71.4219,5.5,488
NE04744,41.697815999999996,-96.782537,0.49,
NE08436,42.692737,-98.215433,0.31,57
MT02705,47.5859,-106.102,0.75,
NH00452,43.0994,-72.1508,0.44,41.4
NE03468,40.2370053,-100.4573731,0.47000000000000003,
NE02599,40.93890661,-96.10097869,1,1306
NC00437,35.906,-79.923,,83
MT02759,46.463300000000004,-106.1727,,
MT03556,48.859500000000004,-109.524,,
MT03001,46.4765,-109.1672,0.47000000000000003,230
NC00387,35.09,-80.822,102,106
MT03621,48.8982,-112.1165,,
ND00606,46.12426,-102.46355,2.32,
MT03631,48.6212,-111.6814,9.38,70
ND00957,47.395039999999995,-101.12913,,
MS06669,32.5971795,-89.73168548,,
MT00230,48.4179,-109.2096,,
MS06132,34.32174,-88.6023,,
NC02140,35.076,-78.984,115,
NC00726,35.651,-79.757,,119
MT02900,47.906,-108.2231,10.98,500
MT03835,46.185706357661196,-109.7539755,,3169
MT02865,47.8312,-107.7762,3.02,250
MT03319,48.4238,-109.9571,2.37,94
NC00321,35.846000000000004,-80.673,1088,59
NC00310,36.146,-80.361,934,40
MS02058,30.81901648,-88.88069465,,
MT02531,47.6685,-105.8148,,
MS03219,31.01827632,-91.4350962,0.13,
MT01030,47.2365,-107.2733,2.5,500
MT01998,46.3956,-106.5518,,
MT01989,46.5264,-106.4626,,
MT00466,46.954,-106.4178,,
MT02183,46.8226,-108.3245,10.47,500
MS06840,34.86313311,-89.08335011,,
MT02538,48.6419,-108.5816,,
MS05070,31.97119,-89.93117,,
MS05717,34.58624,-90.0911,,
MS04646,32.9848,-88.86958,,
MS04067,30.684479999999997,-89.7452,,
MS05574,34.62476,-89.31016,,
MS02064,30.77859783,-89.31653279,,
MS04202,31.04373,-89.24163,,
MS05467,34.687349999999995,-88.92839,,
MS04708,33.09636,-89.04812,,
MS03439,32.55661757,-90.11694806,0.25,1925
MS04735,33.076100000000004,-88.58667,,
MS03090,31.1427569,-88.63592827,0.2,
MS01338,31.41479219,-88.68397649,,
MS01257,32.33216814,-89.81434266,,
MS00836,34.54062003,-89.27025104,,
MS00465,33.54384298,-88.41240219,0.19,
MS00421,31.60568369,-91.28069429,,
MI01493,46.19833333,-85.5,1.6,
MA00516,42.57754316,-72.38513046,27.87,
MA02415,42.051448,-71.197199,3.1,
MA00494,42.34968317,-73.06450379,3.5,
MN00052,46.71658,-93.94172,68,1300
ME96026,45.426908999999995,-68.296349,0,
MA00872,42.615789,-71.819497,5.33,
KY00506,37.714472,-82.929753,0.08,
MA01229,42.37926682,-71.64732959,9.1,
ME00562,44.92617,-70.583173,0,
MD00512,38.799817,-76.942636,0.37,730.11
MA00695,42.3077862,-71.99710195,4.7,
LA00310,32.127,-93.81,2.1,1980
KS03909,38.76488116,-95.00363832,4.98,
LA00555,30.649,-90.11,2,
KY00407,37.68166667,-87.00777778,0.09,
KY01064,37.916979,-84.375301,1.1,
LA00382,32.628,-92.357,0.14,500
KS07924,37.99193686,-96.65618074,10.6,4096
KY00678,37.38252,-86.83556,0.03,
KS03600,38.866427,-98.087189,0.71,
IL00165,38.51959,-88.03525,,
IL00193,38.77027,-89.96941,,
KS02465,37.243044999999995,-99.349693,43.38,22630
IL50297,40.2917,-90.725,,2951
IN00259,41.23209528,-84.97936082,0.4,187
IA02717,40.931400000000004,-93.1227,0.07,0
IL50693,42.230219999999996,-89.00946,,
IL00476,39.942209999999996,-91.24016,,
IL00522,40.17225,-87.74571,,
IL00452,41.287209999999995,-89.50865,0.6,2330
IL00410,41.05556,-90.81142,,
IL00603,39.024719999999995,-87.73274,,
IL40086,39.035737,-89.999847,0.16,275
IL00515,39.84797,-88.91309,,
IN00184,38.69282297,-85.63870914,5.78,8319
IA00284,41.6278,-93.8739,0.47000000000000003,0
IA02220,40.9833,-95.6992,0.34,0
IA03169,42.6908,-95.6015,0.26,0
IA02468,42.2879,-91.683,1210,0
IA02400,41.1465,-94.0977,0.61,0
IA02820,41.9911,-95.9417,0.35000000000000003,0
IA02206,41.8247,-93.8009,0.25,0
GA04057,32.41872,-82.0838,224,
FL00202,27.830000000000002,-81.989998,0,54
GA03871,33.860833,-84.471944,87,
FL83467,28.580000000000002,-82.449997,0,0
CO00835,39.353336,-108.747232,0,116
GA01152,33.94,-85.153889,958,
CT01715,41.550945,-72.998669,,
CT50014,41.530502999999996,-72.870957,68.7,
CT50010,41.129636999999995,-73.352381,,
CT00055,41.177275,-73.514074,0.84,240
CO00579,39.058251999999996,-107.833161,0,316
CO02105,40.433333999999995,-106.432235,0,500
CA00802,33.9587,-117.3264,4,
CA00131,37.7257,-122.4116,,
CO00354,38.987503,-105.136685,2,1250
CA00187,34.1704,-117.8099,4.3,
AR00096,35.04,-92.05166667,0.5,960
AR01418,35.29111111,-91.90333333,1.6,964
VA161013,37.315000000000005,-80.0731,,
NY01593,44.461400000000005,-73.7428,48,0
CT00184,41.942855,-71.829286,24.2,2500
AK00022,57.803459999999994,-152.4008,0.1,64
AK00017,65.59333,-148.3916,,600
CO02038,40.796679,-105.588906,0,350
VA063007,36.886500000000005,-80.476,,
OK30572,34.325517999999995,-97.06258,0.73,64
WY00527,43.513600000000004,-104.2524,0,0
WI01044,45.2450163,-87.9365144,118,2300
WY01653,44.1601,-107.5736,1.3,275
VA109005,37.9975,-78.1763,3.0300000000000002,
VA083038,36.8632,-78.6953,0.06,
VA590004,36.594100000000005,-79.3971,,
VA177037,38.1963,-77.6642,,
VA085003,37.7866,-77.5948,,
WY01832,42.4518,-107.8197,0,0
VA003094,38.0617,-78.56,,
VA183023,36.9307,-77.4878,,
VA183013,37.0388,-77.2358,,
TX04109,31.576919999999998,-96.967617,5.9,7646
TX04712,31.984776999999998,-96.939887,0.86,2
VA003200,38.0063,-78.4889,0.34,
UT00647,40.75202215,-111.8073326,16,
UT20417,39.46439028,-111.4678996,0,
VA033025,38.0878,-77.4859,,
VA047001,38.498200000000004,-78.0788,5.5600000000000005,
VA007040,37.3634,-78.2121,,
TX01839,33.718695,-95.660912,7.51,0
TX02146,32.046006,-99.344771,6.2,5864
TX00889,32.152139999999996,-98.434922,2.2800000000000002,1882
TX01778,31.198331999999997,-97.93,3.4,12085
TX01076,31.754942999999997,-96.678797,1.36,0
TX06597,31.031837999999997,-97.150658,1.79,1445
SD02094,44.631667,-102.826667,,936
SD01998,43.878333,-101.67,,1500
SD01648,44.025,-100.898333,,2457
SD01908,44.458332999999996,-102.466667,,1500
SD01684,45.07617435,-101.1990036,,2000
SD02043,45.388332999999996,-102.335,,1000
SD02448,44.5767,-99.165,29,2480
SD01753,45.288332999999994,-102.545,,150
TN07714,35.762222,-88.495278,0.55,
TX03221,30.948587,-95.904427,0.3,2970
TX02602,32.197388,-96.59363,1.01,0
TX02822,32.568823,-96.036072,2.07,0
SC02518,33.7509,-80.7614,,
SC02488,35.1246,-82.1794,,
SC02554,34.2064,-81.5042,,
SC01625,33.0496,-81.0926,,
SC02539,34.8166,-83.015,,
TX00486,33.326184999999995,-96.260916,0.96,2
TX00830,32.848678,-96.871296,12.6,28648
TX00752,33.639887,-97.616202,2.38,0
TX00734,33.554631,-97.744303,2.24,0
PA00750,41.55333333,-75.135,0.7000000000000001,
SD00114,43.858332999999995,-100.636667,,1000
SD00190,43.81888528,-99.24559412,,660
SD00945,45.193332999999996,-100.053333,,390
SD01444,45.366667,-103.265,,1105
SD01287,43.708332999999996,-100.778333,,288
SD00760,44.455000000000005,-98.901667,,3600
SD00876,44.21,-101.323333,,1260
OK20824,34.912304999999996,-97.792221,,231
SC00487,34.2085,-80.7638,,
PA01979,39.83944444,-77.28388889,1.35,
PA01644,40.03444444,-76.38583333,0.38,
SC00286,35.1077,-81.5494,,
SC00311,33.4735,-81.6523,,
OR00254,42.7052803,-117.5730667,175,930
OK01247,34.721303,-96.833312,,3600
OK01187,34.595853,-97.777738,,3220
OR00424,43.46540069,-119.0907135,3.5,600
OR00446,44.26950073,-121.4841232,0.7000000000000001,8
NY01381,44.175000000000004,-75.04333333,,240
NY01376,43.99,-74.07,5.4,980
NY01262,42.24,-74.82472222,,
NY17084,41.27,-73.92388889,936,1243
NY01234,41.61833333,-73.94166667,14,560
NY10612,43.08388889,-78.05444444,,290
OH00235,40.845,-81.48833333,3.7,995
NJ00255,40.95368333333333,-74.38288333,2,613
NJ01043,39.82701666666666,-75.10023333,0.4,197
NH01089,43.2852,-71.2361,0.21,677
NJ00637,39.22256666666666,-74.8861,6.8,
NM00382,36.72833,-104.58833,1,3100
OH00796,39.60055556,-82.07222222,0.15,266
OH02911,39.32777778,-84.53333333,0.99,9943
NE02321,41.3215164,-96.81535482,5.4,13282
NE01448,40.462091,-100.010568,1.9000000000000001,655
NE02405,40.54444902,-96.37630491,0.5,771
NE01386,40.24388,-98.023995,0.23,382
NY00672,42.75222222,-73.48444444,9.950000000000001,
NC04768,36.403,-79.354,289,312
NE04058,40.52904519,-99.75013495,7.25,
NC05365,34.7725,-77.5526,,
NH00359,43.4299,-72.0459,8.8,90
NE02672,42.595079999999996,-96.7115,0,0
MT02611,48.022400000000005,-106.7104,,
NE03527,40.16623079,-99.71675628,7.26,
MT03210,46.4561,-111.05,,
MT03232,48.6302,-108.6191,,
MT02766,45.933600000000006,-104.2135,,
MT02983,48.2241,-108.954,,
NC00084,35.278,-79.285,,167
NE00427,40.48790164,-98.93612393,1.2,463
MT02726,48.663000000000004,-105.4126,5.39,
MT03632,48.5957,-111.5967,,
ND00546,47.53561,-100.02492,,
ND00980,46.86427,-103.54104,,
NE00723,40.41663627,-100.113778,2.6,746
ND00954,47.43425,-97.04148,,
NE00585,41.6735264,-103.4347155,2,325
NC00796,35.854,-78.469,211,201
MT00385,47.8408,-112.0409,20.31,300
NC01931,35.621649999999995,-82.68544,55,
MT00088,47.517,-107.2767,,
MT03358,47.8132,-111.1621,4.69,62
NC00473,35.315000000000005,-79.723,,99
NC00932,35.6195,-78.8055,,43
MS06050,32.62616,-90.48106,,
NC01601,35.701,-79.47,,
NC00331,36.145,-80.734,928,980
NC01306,35.11967,-83.08092,,
NC01579,36.156,-80.366,,
MT01091,48.6901,-106.9937,,
MS01864,33.58582331,-89.07817083,,
MS03232,34.12819959,-88.82137041,0.12,
MS03258,34.6368727,-88.59657024,0.13,70
MT01874,45.6852,-108.0282,,
MT02190,46.5621,-107.553,17.19,
MT01891,45.937200000000004,-105.2337,,
MT01690,46.0407,-105.3176,,
MT02335,48.955519651336594,-106.0728292,1.7,300
MS03825,31.00236274,-91.3849228,0.07,14.88
MS05060,32.039100000000005,-88.54231,,
MS05161,33.78226,-89.72097,,
MS03982,30.751105,-89.139855,,
MS05748,32.46123,-89.07109,,
MS00331,33.54667533,-88.72056994,,
MS02185,30.92508979,-89.12594098,,
MS05703,34.53583333,-88.74,,
MS04896,33.619769999999995,-88.77756,,
MS03043,32.05474522,-90.07820039,,
MS04323,32.70245,-90.02286,,
MO20792,38.98877175,-93.78041665,1650,12161
MS01809,32.14250379,-90.62714935,,
MS01555,34.866272359999996,-89.7844497,,
MS00205,30.65253269,-89.11927001,,
MS00229,30.41751878,-89.23419665,,
MS01205,34.88418579,-88.48659009,,
MI01148,41.796594999999996,-85.805644,0,0
MS00208,30.62347862,-89.2993114,,
MN00271,45.827439999999996,-94.82339,9,75
MA00994,42.34987386,-71.62462967,0.9500000000000001,
MO10624,39.19327,-93.86151,398,286
KY00554,38.004232,-86.342648,0.6900000000000001,
ME00405,45.691503999999995,-69.434125,0,
KS07776,37.97179,-94.983743,4.84,3410
ME96180,43.913225,-70.684334,0,
ME00073,43.908387,-70.513435,0,
MA03275,41.86819,-70.992594,1.47,
LA00614,30.73472222,-90.25166667,0.03,
KY00433,37.233329999999995,-88.317827,0.03,
KS09515,37.83696845,-95.10332944,0.62,925
KY00987,37.56333333,-86.97638889,0.15,
IL00708,39.37011,-87.75017,,
IL01115,40.60275,-87.88394,,
IA02318,40.660900000000005,-91.9937,0.19,0
IL00955,37.383649999999996,-88.78582,,
IL50470,41.965579999999996,-88.68948,0.84,1610
IN00613,40.03726622,-85.28884537,2.3000000000000003,173
IL00052,37.81061,-89.11149,,
IL40145,41.145547,-89.825736,0.52,325
IA02518,41.3213,-93.8873,0.1,0
IA02961,42.479800000000004,-96.0292,0.46,0
IA02886,41.7486,-91.4995,0.25,0
IA02215,43.0373,-94.1965,0.05,0
IA03224,41.4692,-91.2064,1.53,0
IA02573,41.2404,-93.9556,0.19,0
IA02555,41.045100000000005,-93.3986,0.16,0
IA03178,41.5935,-92.5289,0.04,0
IA02780,42.6013,-96.0073,0.1,0
IA02978,40.9884,-92.8362,0.21,0
IA02276,43.4607,-92.1194,0.28,0
IA01460,41.592200000000005,-94.941,0.44,0
IA00670,42.03,-93.2187,0.18,0
IA00090,40.6757,-92.6976,0.31,0
IA00965,41.628,-92.4388,0.29,0
IA00829,41.5071,-90.8219,3.59,0
IA00419,41.8446,-94.6569,0.25,0
FL00704,28.740000000000002,-81.870003,287.40000000000003,1088
GA03893,33.414443999999996,-84.384722,,
GA02838,33.899528,-84.393556,87,
GA01320,33.85205,-84.2887,0,
CT00518,41.291469,-72.559126,0.31,66
CT00596,41.919354999999996,-73.396076,3.1,1550
FL12012,28.07,-81.660004,4.3,450
FL00535,30.540001,-84.160004,5,848
CO01215,40.137451,-105.212575,0,30
CO00311,39.439447,-105.054732,3,3235
CO00804,37.765004999999995,-107.225576,1,305
AR01528,34.57833333,-92.56,1.24,1715
CA00806,37.115500000000004,-121.6951,19.5,
AR00842,34.86416667,-94.18277778,3.1,2443
AR01125,36.12166667,-91.67166667,1.25,530
AR00411,35.39833333,-94.00111111,0.3,2775
VA077011,36.6343,-81.1803,,
GA03877,34.013889,-84.401667,30,
GA06546,33.690278,-83.733333,0,
WY02242,44.119167,-105.440556,0,0
OK30593,36.483042,-96.15748,0.07,11.200000000000001
WI00085,45.65997,-91.5577,66.3,2250
WV05522,37.2825,-81.15111111,1.07,
VA143024,36.8389,-79.5607,,
WI00641,45.24791,-91.27075,0.3,171
VA177015,38.2471,-77.4116,,
VA157032,38.7991,-78.0816,,
VA085091,37.9063,-77.622,,
VA085088,37.662800000000004,-77.3758,,
WY00410,42.3939,-106.8258,0,0
WY00657,44.994444,-107.288056,0,0
VA065011,37.7111,-78.2926,,
WY01326,43.70240878,-104.807495,2.2,1780
VA097027,37.6132,-76.7743,,
VA101018,37.6906,-76.9742,,
WY01973,43.818000000000005,-104.2205,0,0
VA075083,37.7564,-77.8906,,
VA049039,37.5456,-78.2351,,
TX06718,31.803331999999997,-96.958332,4.3500000000000005,2
VT00243,44.09080887,-72.0622406,0.47000000000000003,
WA01812,47.121320999999995,-118.405554,0,3.6
TX03743,30.511049999999997,-94.43957,70,0
TX04598,33.672367,-97.661005,0.6900000000000001,0
TX05082,31.685917999999997,-97.272223,0.03,0
TX04753,31.923717,-96.47609,2.72,0
UT00262,41.26185628,-111.2490801,7.7,
TX09315,32.624262,-96.367112,0.31,0
WA00497,46.067875,-119.55266,0.12,60
VA009046,37.5546,-79.0485,,
UT50281,40.71419641,-111.5501557,,49
VA019031,37.3817,-79.5318,0.4,
VA033095,37.9893,-77.3792,,
TX04163,29.17,-99.763332,0,0
UT00631,37.51621183,-112.7743735,6,
UT53505,40.0596458,-109.454372,,
VA009012,37.6702,-79.1369,6.8,
TX04514,32.499372,-96.3313,0.41000000000000003,0
VA059049,38.935500000000005,-77.2537,1,
TX01106,33.017061999999996,-96.576582,11.39,3
TX01508,33.3255,-97.53312,0.87,904
TX02109,33.426114999999996,-96.696661,0.75,0
TX01196,32.823938,-97.79651,3.0700000000000003,0
